hour,susceptible,exposed,infected,hospitalized,recovered,deceased
3250,197176,0,2,0,0,107.0
3251,197176,0,2,0,0,107.0
3252,197176,0,2,0,0,107.0
3253,197176,0,2,0,0,107.0
3254,197176,0,2,0,0,107.0
3255,197176,0,2,0,0,107.0
3256,197176,0,2,0,0,107.0
3257,197176,0,2,0,0,107.0
3258,197176,0,2,0,0,107.0
3259,197176,0,2,0,0,107.0
3260,197176,0,2,0,0,107.0
3261,197176,0,2,0,0,107.0
3262,197176,0,2,0,0,107.0
3263,197176,0,2,0,0,107.0
3264,197174,0,2,0,0,107.0
3265,197174,0,2,0,0,107.0
3266,197174,0,2,0,0,107.0
3267,197174,0,2,0,0,107.0
3268,197174,0,2,0,0,107.0
3269,197174,0,2,0,0,107.0
3270,197174,0,2,0,0,107.0
3271,197174,0,2,0,0,107.0
3272,197174,0,2,0,0,107.0
3273,197174,0,2,0,0,107.0
3274,197174,0,2,0,0,107.0
3275,197174,0,2,0,0,107.0
3276,197174,0,2,0,0,107.0
3277,197174,0,2,0,0,107.0
3278,197174,0,2,0,0,107.0
3279,197174,0,2,0,0,107.0
3280,197174,0,2,0,0,107.0
3281,197174,0,2,0,0,107.0
3282,197174,0,2,0,0,107.0
3283,197174,0,2,0,0,107.0
3284,197174,0,2,0,0,107.0
3285,197174,0,2,0,0,107.0
3286,197174,0,2,0,0,107.0
3287,197174,0,2,0,0,107.0
3288,197173,0,1,0,0,107.0
3289,197173,0,1,0,0,107.0
3290,197173,0,1,0,0,107.0
3291,197173,0,1,0,0,107.0
3292,197173,0,1,0,0,107.0
3293,197173,0,1,0,0,107.0
3294,197173,0,1,0,0,107.0
3295,197173,0,1,0,0,107.0
3296,197173,0,1,0,0,107.0
3297,197173,0,1,0,0,107.0
3298,197173,0,1,0,0,107.0
3299,197173,0,1,0,0,107.0
3300,197173,0,1,0,0,107.0
3301,197173,0,1,0,0,107.0
3302,197173,0,1,0,0,107.0
3303,197173,0,1,0,0,107.0
3304,197173,0,1,0,0,107.0
3305,197173,0,1,0,0,107.0
3306,197173,0,1,0,0,107.0
3307,197173,0,1,0,0,107.0
3308,197173,0,1,0,0,107.0
3309,197173,0,1,0,0,107.0
3310,197173,0,1,0,0,107.0
3311,197173,0,1,0,0,107.0
3312,197167,0,6,0,0,107.0
3313,197167,0,6,0,0,107.0
3314,197167,0,6,0,0,107.0
3315,197167,0,6,0,0,107.0
3316,197167,0,6,0,0,107.0
3317,197167,0,6,0,0,107.0
3318,197167,0,6,0,0,107.0
3319,197167,0,6,0,0,107.0
3320,197167,0,6,0,0,107.0
3321,197167,0,6,0,0,107.0
3322,197167,0,6,0,0,107.0
3323,197167,0,6,0,0,107.0
3324,197167,0,6,0,0,107.0
3325,197167,0,6,0,0,107.0
3326,197167,0,6,0,0,107.0
3327,197167,0,6,0,0,107.0
3328,197167,0,6,0,0,107.0
3329,197167,0,6,0,0,107.0
3330,197167,0,6,0,0,107.0
3331,197167,0,6,0,0,107.0
3332,197167,0,6,0,0,107.0
3333,197167,0,6,0,0,107.0
3334,197167,0,6,0,0,107.0
3335,197167,0,6,0,0,107.0
3336,197166,0,1,0,0,107.0
3337,197166,0,1,0,0,107.0
3338,197166,0,1,0,0,107.0
3339,197166,0,1,0,0,107.0
3340,197166,0,1,0,0,107.0
3341,197166,0,1,0,0,107.0
3342,197166,0,1,0,0,107.0
3343,197166,0,1,0,0,107.0
3344,197166,0,1,0,0,107.0
3345,197166,0,1,0,0,107.0
3346,197166,0,1,0,0,107.0
3347,197166,0,1,0,0,107.0
3348,197166,0,1,0,0,107.0
3349,197166,0,1,0,0,107.0
3350,197166,0,1,0,0,107.0
3351,197166,0,1,0,0,107.0
3352,197166,0,1,0,0,107.0
3353,197166,0,1,0,0,107.0
3354,197166,0,1,0,0,107.0
3355,197166,0,1,0,0,107.0
3356,197166,0,1,0,0,107.0
3357,197166,0,1,0,0,107.0
3358,197166,0,1,0,0,107.0
3359,197166,0,1,0,0,107.0
3360,197164,0,2,0,0,107.0
3361,197164,0,2,0,0,107.0
3362,197164,0,2,0,0,107.0
3363,197164,0,2,0,0,107.0
3364,197164,0,2,0,0,107.0
3365,197164,0,2,0,0,107.0
3366,197164,0,2,0,0,107.0
3367,197164,0,2,0,0,107.0
3368,197164,0,2,0,0,107.0
3369,197164,0,2,0,0,107.0
3370,197164,0,2,0,0,107.0
3371,197164,0,2,0,0,107.0
3372,197164,0,2,0,0,107.0
3373,197164,0,2,0,0,107.0
3374,197164,0,2,0,0,107.0
3375,197164,0,2,0,0,107.0
3376,197164,0,2,0,0,107.0
3377,197164,0,2,0,0,107.0
3378,197164,0,2,0,0,107.0
3379,197164,0,2,0,0,107.0
3380,197164,0,2,0,0,107.0
3381,197164,0,2,0,0,107.0
3382,197164,0,2,0,0,107.0
3383,197164,0,2,0,0,107.0
3384,197161,0,3,0,0,107.0
3385,197161,0,3,0,0,107.0
3386,197161,0,3,0,0,107.0
3387,197161,0,3,0,0,107.0
3388,197161,0,3,0,0,107.0
3389,197161,0,3,0,0,107.0
3390,197161,0,3,0,0,107.0
3391,197161,0,3,0,0,107.0
3392,197161,0,3,0,0,107.0
3393,197161,0,3,0,0,107.0
3394,197161,0,3,0,0,107.0
3395,197161,0,3,0,0,107.0
3396,197161,0,3,0,0,107.0
3397,197161,0,3,0,0,107.0
3398,197161,0,3,0,0,107.0
3399,197161,0,3,0,0,107.0
3400,197161,0,3,0,0,107.0
3401,197161,0,3,0,0,107.0
3402,197161,0,3,0,0,107.0
3403,197161,0,3,0,0,107.0
3404,197161,0,3,0,0,107.0
3405,197161,0,3,0,0,107.0
3406,197161,0,3,0,0,107.0
3407,197161,0,3,0,0,107.0
3408,197161,0,0,0,0,107.0
3409,197161,0,0,0,0,107.0
3410,197161,0,0,0,0,107.0
3411,197161,0,0,0,0,107.0
3412,197161,0,0,0,0,107.0
3413,197161,0,0,0,0,107.0
3414,197161,0,0,0,0,107.0
3415,197161,0,0,0,0,107.0
3416,197161,0,0,0,0,107.0
3417,197161,0,0,0,0,107.0
3418,197161,0,0,0,0,107.0
3419,197161,0,0,0,0,107.0
3420,197161,0,0,0,0,107.0
3421,197161,0,0,0,0,107.0
3422,197161,0,0,0,0,107.0
3423,197161,0,0,0,0,107.0
3424,197161,0,0,0,0,107.0
3425,197161,0,0,0,0,107.0
3426,197161,0,0,0,0,107.0
3427,197161,0,0,0,0,107.0
3428,197161,0,0,0,0,107.0
3429,197161,0,0,0,0,107.0
3430,197161,0,0,0,0,107.0
3431,197161,0,0,0,0,107.0
3432,197160,0,1,0,0,107.0
3433,197160,0,1,0,0,107.0
3434,197160,0,1,0,0,107.0
3435,197160,0,1,0,0,107.0
3436,197160,0,1,0,0,107.0
3437,197160,0,1,0,0,107.0
3438,197160,0,1,0,0,107.0
3439,197160,0,1,0,0,107.0
3440,197160,0,1,0,0,107.0
3441,197160,0,1,0,0,107.0
3442,197160,0,1,0,0,107.0
3443,197160,0,1,0,0,107.0
3444,197160,0,1,0,0,107.0
3445,197160,0,1,0,0,107.0
3446,197160,0,1,0,0,107.0
3447,197160,0,1,0,0,107.0
3448,197160,0,1,0,0,107.0
3449,197160,0,1,0,0,107.0
3450,197160,0,1,0,0,107.0
3451,197160,0,1,0,0,107.0
3452,197160,0,1,0,0,107.0
3453,197160,0,1,0,0,107.0
3454,197160,0,1,0,0,107.0
3455,197160,0,1,0,0,107.0
3456,197159,0,1,0,0,108.0
3457,197159,0,1,0,0,108.0
3458,197159,0,1,0,0,108.0
3459,197159,0,1,0,0,108.0
3460,197159,0,1,0,0,108.0
3461,197159,0,1,0,0,108.0
3462,197159,0,1,0,0,108.0
3463,197159,0,1,0,0,108.0
3464,197159,0,1,0,0,108.0
3465,197159,0,1,0,0,108.0
3466,197159,0,1,0,0,108.0
3467,197159,0,1,0,0,108.0
3468,197159,0,1,0,0,108.0
3469,197159,0,1,0,0,108.0
3470,197159,0,1,0,0,108.0
3471,197159,0,1,0,0,108.0
3472,197159,0,1,0,0,108.0
3473,197159,0,1,0,0,108.0
3474,197159,0,1,0,0,108.0
3475,197159,0,1,0,0,108.0
3476,197159,0,1,0,0,108.0
3477,197159,0,1,0,0,108.0
3478,197159,0,1,0,0,108.0
3479,197159,0,1,0,0,108.0
3480,197159,0,0,0,0,108.0
3481,197159,0,0,0,0,108.0
3482,197159,0,0,0,0,108.0
3483,197159,0,0,0,0,108.0
3484,197159,0,0,0,0,108.0
3485,197159,0,0,0,0,108.0
3486,197159,0,0,0,0,108.0
3487,197159,0,0,0,0,108.0
3488,197159,0,0,0,0,108.0
3489,197159,0,0,0,0,108.0
3490,197159,0,0,0,0,108.0
3491,197159,0,0,0,0,108.0
3492,197159,0,0,0,0,108.0
3493,197159,0,0,0,0,108.0
3494,197159,0,0,0,0,108.0
3495,197159,0,0,0,0,108.0
3496,197159,0,0,0,0,108.0
3497,197159,0,0,0,0,108.0
3498,197159,0,0,0,0,108.0
3499,197159,0,0,0,0,108.0
3500,197159,0,0,0,0,108.0
3501,197159,0,0,0,0,108.0
3502,197159,0,0,0,0,108.0
3503,197159,0,0,0,0,108.0
3504,197159,0,0,0,0,109.0
3505,197159,0,0,0,0,109.0
3506,197159,0,0,0,0,109.0
3507,197159,0,0,0,0,109.0
3508,197159,0,0,0,0,109.0
3509,197159,0,0,0,0,109.0
3510,197159,0,0,0,0,109.0
3511,197159,0,0,0,0,109.0
3512,197159,0,0,0,0,109.0
3513,197159,0,0,0,0,109.0
3514,197159,0,0,0,0,109.0
3515,197159,0,0,0,0,109.0
3516,197159,0,0,0,0,109.0
3517,197159,0,0,0,0,109.0
3518,197159,0,0,0,0,109.0
3519,197159,0,0,0,0,109.0
3520,197159,0,0,0,0,109.0
3521,197159,0,0,0,0,109.0
3522,197159,0,0,0,0,109.0
3523,197159,0,0,0,0,109.0
3524,197159,0,0,0,0,109.0
3525,197159,0,0,0,0,109.0
3526,197159,0,0,0,0,109.0
3527,197159,0,0,0,0,109.0
3528,197158,0,1,0,0,109.0
3529,197158,0,1,0,0,109.0
3530,197158,0,1,0,0,109.0
3531,197158,0,1,0,0,109.0
3532,197158,0,1,0,0,109.0
3533,197158,0,1,0,0,109.0
3534,197158,0,1,0,0,109.0
3535,197158,0,1,0,0,109.0
3536,197158,0,1,0,0,109.0
3537,197158,0,1,0,0,109.0
3538,197158,0,1,0,0,109.0
3539,197158,0,1,0,0,109.0
3540,197158,0,1,0,0,109.0
3541,197158,0,1,0,0,109.0
3542,197158,0,1,0,0,109.0
3543,197158,0,1,0,0,109.0
3544,197158,0,1,0,0,109.0
3545,197158,0,1,0,0,109.0
3546,197158,0,1,0,0,109.0
3547,197158,0,1,0,0,109.0
3548,197158,0,1,0,0,109.0
3549,197158,0,1,0,0,109.0
3550,197158,0,1,0,0,109.0
3551,197158,0,1,0,0,109.0
3552,197157,0,1,0,0,109.0
3553,197157,0,1,0,0,109.0
3554,197157,0,1,0,0,109.0
3555,197157,0,1,0,0,109.0
3556,197157,0,1,0,0,109.0
3557,197157,0,1,0,0,109.0
3558,197157,0,1,0,0,109.0
3559,197157,0,1,0,0,109.0
3560,197157,0,1,0,0,109.0
3561,197157,0,1,0,0,109.0
3562,197157,0,1,0,0,109.0
3563,197157,0,1,0,0,109.0
3564,197157,0,1,0,0,109.0
3565,197157,0,1,0,0,109.0
3566,197157,0,1,0,0,109.0
3567,197157,0,1,0,0,109.0
3568,197157,0,1,0,0,109.0
3569,197157,0,1,0,0,109.0
3570,197157,0,1,0,0,109.0
3571,197157,0,1,0,0,109.0
3572,197157,0,1,0,0,109.0
3573,197157,0,1,0,0,109.0
3574,197157,0,1,0,0,109.0
3575,197157,0,1,0,0,109.0
3576,197156,0,1,0,0,109.0
3577,197156,0,1,0,0,109.0
3578,197156,0,1,0,0,109.0
3579,197156,0,1,0,0,109.0
3580,197156,0,1,0,0,109.0
3581,197156,0,1,0,0,109.0
3582,197156,0,1,0,0,109.0
3583,197156,0,1,0,0,109.0
3584,197156,0,1,0,0,109.0
3585,197156,0,1,0,0,109.0
3586,197156,0,1,0,0,109.0
3587,197156,0,1,0,0,109.0
3588,197156,0,1,0,0,109.0
3589,197156,0,1,0,0,109.0
3590,197156,0,1,0,0,109.0
3591,197156,0,1,0,0,109.0
3592,197156,0,1,0,0,109.0
3593,197156,0,1,0,0,109.0
3594,197156,0,1,0,0,109.0
3595,197156,0,1,0,0,109.0
3596,197156,0,1,0,0,109.0
3597,197156,0,1,0,0,109.0
3598,197156,0,1,0,0,109.0
3599,197156,0,1,0,0,109.0
3600,197156,0,0,0,0,109.0
3601,197156,0,0,0,0,109.0
3602,197156,0,0,0,0,109.0
3603,197156,0,0,0,0,109.0
3604,197156,0,0,0,0,109.0
3605,197156,0,0,0,0,109.0
3606,197156,0,0,0,0,109.0
3607,197156,0,0,0,0,109.0
3608,197156,0,0,0,0,109.0
3609,197156,0,0,0,0,109.0
3610,197156,0,0,0,0,109.0
3611,197156,0,0,0,0,109.0
3612,197156,0,0,0,0,109.0
3613,197156,0,0,0,0,109.0
3614,197156,0,0,0,0,109.0
3615,197156,0,0,0,0,109.0
3616,197156,0,0,0,0,109.0
3617,197156,0,0,0,0,109.0
3618,197156,0,0,0,0,109.0
3619,197156,0,0,0,0,109.0
3620,197156,0,0,0,0,109.0
3621,197156,0,0,0,0,109.0
3622,197156,0,0,0,0,109.0
3623,197156,0,0,0,0,109.0
3624,197153,0,3,0,0,109.0
3625,197153,0,3,0,0,109.0
3626,197153,0,3,0,0,109.0
3627,197153,0,3,0,0,109.0
3628,197153,0,3,0,0,109.0
3629,197153,0,3,0,0,109.0
3630,197153,0,3,0,0,109.0
3631,197153,0,3,0,0,109.0
3632,197153,0,3,0,0,109.0
3633,197153,0,3,0,0,109.0
3634,197153,0,3,0,0,109.0
3635,197153,0,3,0,0,109.0
3636,197153,0,3,0,0,109.0
3637,197153,0,3,0,0,109.0
3638,197153,0,3,0,0,109.0
3639,197153,0,3,0,0,109.0
3640,197153,0,3,0,0,109.0
3641,197153,0,3,0,0,109.0
3642,197153,0,3,0,0,109.0
3643,197153,0,3,0,0,109.0
3644,197153,0,3,0,0,109.0
3645,197153,0,3,0,0,109.0
3646,197153,0,3,0,0,109.0
3647,197153,0,3,0,0,109.0
3648,197153,0,0,0,0,109.0
3649,197153,0,0,0,0,109.0
3650,197153,0,0,0,0,109.0
3651,197153,0,0,0,0,109.0
3652,197153,0,0,0,0,109.0
3653,197153,0,0,0,0,109.0
3654,197153,0,0,0,0,109.0
3655,197153,0,0,0,0,109.0
3656,197153,0,0,0,0,109.0
3657,197153,0,0,0,0,109.0
3658,197153,0,0,0,0,109.0
3659,197153,0,0,0,0,109.0
3660,197153,0,0,0,0,109.0
3661,197153,0,0,0,0,109.0
3662,197153,0,0,0,0,109.0
3663,197153,0,0,0,0,109.0
3664,197153,0,0,0,0,109.0
3665,197153,0,0,0,0,109.0
3666,197153,0,0,0,0,109.0
3667,197153,0,0,0,0,109.0
3668,197153,0,0,0,0,109.0
3669,197153,0,0,0,0,109.0
3670,197153,0,0,0,0,109.0
3671,197153,0,0,0,0,109.0
3672,197152,0,1,0,0,109.0
3673,197152,0,1,0,0,109.0
3674,197152,0,1,0,0,109.0
3675,197152,0,1,0,0,109.0
3676,197152,0,1,0,0,109.0
3677,197152,0,1,0,0,109.0
3678,197152,0,1,0,0,109.0
3679,197152,0,1,0,0,109.0
3680,197152,0,1,0,0,109.0
3681,197152,0,1,0,0,109.0
3682,197152,0,1,0,0,109.0
3683,197152,0,1,0,0,109.0
3684,197152,0,1,0,0,109.0
3685,197152,0,1,0,0,109.0
3686,197152,0,1,0,0,109.0
3687,197152,0,1,0,0,109.0
3688,197152,0,1,0,0,109.0
3689,197152,0,1,0,0,109.0
3690,197152,0,1,0,0,109.0
3691,197152,0,1,0,0,109.0
3692,197152,0,1,0,0,109.0
3693,197152,0,1,0,0,109.0
3694,197152,0,1,0,0,109.0
3695,197152,0,1,0,0,109.0
3696,197152,0,0,0,0,109.0
3697,197152,0,0,0,0,109.0
3698,197152,0,0,0,0,109.0
3699,197152,0,0,0,0,109.0
3700,197152,0,0,0,0,109.0
3701,197152,0,0,0,0,109.0
3702,197152,0,0,0,0,109.0
3703,197152,0,0,0,0,109.0
3704,197152,0,0,0,0,109.0
3705,197152,0,0,0,0,109.0
3706,197152,0,0,0,0,109.0
3707,197152,0,0,0,0,109.0
3708,197152,0,0,0,0,109.0
3709,197152,0,0,0,0,109.0
3710,197152,0,0,0,0,109.0
3711,197152,0,0,0,0,109.0
3712,197152,0,0,0,0,109.0
3713,197152,0,0,0,0,109.0
3714,197152,0,0,0,0,109.0
3715,197152,0,0,0,0,109.0
3716,197152,0,0,0,0,109.0
3717,197152,0,0,0,0,109.0
3718,197152,0,0,0,0,109.0
3719,197152,0,0,0,0,109.0
3720,197151,0,1,0,0,109.0
3721,197151,0,1,0,0,109.0
3722,197151,0,1,0,0,109.0
3723,197151,0,1,0,0,109.0
3724,197151,0,1,0,0,109.0
3725,197151,0,1,0,0,109.0
3726,197151,0,1,0,0,109.0
3727,197151,0,1,0,0,109.0
3728,197151,0,1,0,0,109.0
3729,197151,0,1,0,0,109.0
3730,197151,0,1,0,0,109.0
3731,197151,0,1,0,0,109.0
3732,197151,0,1,0,0,109.0
3733,197151,0,1,0,0,109.0
3734,197151,0,1,0,0,109.0
3735,197151,0,1,0,0,109.0
3736,197151,0,1,0,0,109.0
3737,197151,0,1,0,0,109.0
3738,197151,0,1,0,0,109.0
3739,197151,0,1,0,0,109.0
3740,197151,0,1,0,0,109.0
3741,197151,0,1,0,0,109.0
3742,197151,0,1,0,0,109.0
3743,197151,0,1,0,0,109.0
3744,197150,0,1,0,0,109.0
3745,197150,0,1,0,0,109.0
3746,197150,0,1,0,0,109.0
3747,197150,0,1,0,0,109.0
3748,197150,0,1,0,0,109.0
3749,197150,0,1,0,0,109.0
3750,197150,0,1,0,0,109.0
3751,197150,0,1,0,0,109.0
3752,197150,0,1,0,0,109.0
3753,197150,0,1,0,0,109.0
3754,197150,0,1,0,0,109.0
3755,197150,0,1,0,0,109.0
3756,197150,0,1,0,0,109.0
3757,197150,0,1,0,0,109.0
3758,197150,0,1,0,0,109.0
3759,197150,0,1,0,0,109.0
3760,197150,0,1,0,0,109.0
3761,197150,0,1,0,0,109.0
3762,197150,0,1,0,0,109.0
3763,197150,0,1,0,0,109.0
3764,197150,0,1,0,0,109.0
3765,197150,0,1,0,0,109.0
3766,197150,0,1,0,0,109.0
3767,197150,0,1,0,0,109.0
3768,197150,0,0,0,0,109.0
3769,197150,0,0,0,0,109.0
3770,197150,0,0,0,0,109.0
3771,197150,0,0,0,0,109.0
3772,197150,0,0,0,0,109.0
3773,197150,0,0,0,0,109.0
3774,197150,0,0,0,0,109.0
3775,197150,0,0,0,0,109.0
3776,197150,0,0,0,0,109.0
3777,197150,0,0,0,0,109.0
3778,197150,0,0,0,0,109.0
3779,197150,0,0,0,0,109.0
3780,197150,0,0,0,0,109.0
3781,197150,0,0,0,0,109.0
3782,197150,0,0,0,0,109.0
3783,197150,0,0,0,0,109.0
3784,197150,0,0,0,0,109.0
3785,197150,0,0,0,0,109.0
3786,197150,0,0,0,0,109.0
3787,197150,0,0,0,0,109.0
3788,197150,0,0,0,0,109.0
3789,197150,0,0,0,0,109.0
3790,197150,0,0,0,0,109.0
3791,197150,0,0,0,0,109.0
3792,197149,0,1,0,0,109.0
3793,197149,0,1,0,0,109.0
3794,197149,0,1,0,0,109.0
3795,197149,0,1,0,0,109.0
3796,197149,0,1,0,0,109.0
3797,197149,0,1,0,0,109.0
3798,197149,0,1,0,0,109.0
3799,197149,0,1,0,0,109.0
3800,197149,0,1,0,0,109.0
3801,197149,0,1,0,0,109.0
3802,197149,0,1,0,0,109.0
3803,197149,0,1,0,0,109.0
3804,197149,0,1,0,0,109.0
3805,197149,0,1,0,0,109.0
3806,197149,0,1,0,0,109.0
3807,197149,0,1,0,0,109.0
3808,197149,0,1,0,0,109.0
3809,197149,0,1,0,0,109.0
3810,197149,0,1,0,0,109.0
3811,197149,0,1,0,0,109.0
3812,197149,0,1,0,0,109.0
3813,197149,0,1,0,0,109.0
3814,197149,0,1,0,0,109.0
3815,197149,0,1,0,0,109.0
3816,197149,0,0,0,0,109.0
3817,197149,0,0,0,0,109.0
3818,197149,0,0,0,0,109.0
3819,197149,0,0,0,0,109.0
3820,197149,0,0,0,0,109.0
3821,197149,0,0,0,0,109.0
3822,197149,0,0,0,0,109.0
3823,197149,0,0,0,0,109.0
3824,197149,0,0,0,0,109.0
3825,197149,0,0,0,0,109.0
3826,197149,0,0,0,0,109.0
3827,197149,0,0,0,0,109.0
3828,197149,0,0,0,0,109.0
3829,197149,0,0,0,0,109.0
3830,197149,0,0,0,0,109.0
3831,197149,0,0,0,0,109.0
3832,197149,0,0,0,0,109.0
3833,197149,0,0,0,0,109.0
3834,197149,0,0,0,0,109.0
3835,197149,0,0,0,0,109.0
3836,197149,0,0,0,0,109.0
3837,197149,0,0,0,0,109.0
3838,197149,0,0,0,0,109.0
3839,197149,0,0,0,0,109.0
3840,197146,0,3,0,0,110.0
3841,197146,0,3,0,0,110.0
3842,197146,0,3,0,0,110.0
3843,197146,0,3,0,0,110.0
3844,197146,0,3,0,0,110.0
3845,197146,0,3,0,0,110.0
3846,197146,0,3,0,0,110.0
3847,197146,0,3,0,0,110.0
3848,197146,0,3,0,0,110.0
3849,197146,0,3,0,0,110.0
3850,197146,0,3,0,0,110.0
3851,197146,0,3,0,0,110.0
3852,197146,0,3,0,0,110.0
3853,197146,0,3,0,0,110.0
3854,197146,0,3,0,0,110.0
3855,197146,0,3,0,0,110.0
3856,197146,0,3,0,0,110.0
3857,197146,0,3,0,0,110.0
3858,197146,0,3,0,0,110.0
3859,197146,0,3,0,0,110.0
3860,197146,0,3,0,0,110.0
3861,197146,0,3,0,0,110.0
3862,197146,0,3,0,0,110.0
3863,197146,0,3,0,0,110.0
3864,197145,0,1,0,0,110.0
3865,197145,0,1,0,0,110.0
3866,197145,0,1,0,0,110.0
3867,197145,0,1,0,0,110.0
3868,197145,0,1,0,0,110.0
3869,197145,0,1,0,0,110.0
3870,197145,0,1,0,0,110.0
3871,197145,0,1,0,0,110.0
3872,197145,0,1,0,0,110.0
3873,197145,0,1,0,0,110.0
3874,197145,0,1,0,0,110.0
3875,197145,0,1,0,0,110.0
3876,197145,0,1,0,0,110.0
3877,197145,0,1,0,0,110.0
3878,197145,0,1,0,0,110.0
3879,197145,0,1,0,0,110.0
3880,197145,0,1,0,0,110.0
3881,197145,0,1,0,0,110.0
3882,197145,0,1,0,0,110.0
3883,197145,0,1,0,0,110.0
3884,197145,0,1,0,0,110.0
3885,197145,0,1,0,0,110.0
3886,197145,0,1,0,0,110.0
3887,197145,0,1,0,0,110.0
3888,197144,0,1,0,0,110.0
3889,197144,0,1,0,0,110.0
3890,197144,0,1,0,0,110.0
3891,197144,0,1,0,0,110.0
3892,197144,0,1,0,0,110.0
3893,197144,0,1,0,0,110.0
3894,197144,0,1,0,0,110.0
3895,197144,0,1,0,0,110.0
3896,197144,0,1,0,0,110.0
3897,197144,0,1,0,0,110.0
3898,197144,0,1,0,0,110.0
3899,197144,0,1,0,0,110.0
3900,197144,0,1,0,0,110.0
3901,197144,0,1,0,0,110.0
3902,197144,0,1,0,0,110.0
3903,197144,0,1,0,0,110.0
3904,197144,0,1,0,0,110.0
3905,197144,0,1,0,0,110.0
3906,197144,0,1,0,0,110.0
3907,197144,0,1,0,0,110.0
3908,197144,0,1,0,0,110.0
3909,197144,0,1,0,0,110.0
3910,197144,0,1,0,0,110.0
3911,197144,0,1,0,0,110.0
3912,197144,0,0,0,0,110.0
3913,197144,0,0,0,0,110.0
3914,197144,0,0,0,0,110.0
3915,197144,0,0,0,0,110.0
3916,197144,0,0,0,0,110.0
3917,197144,0,0,0,0,110.0
3918,197144,0,0,0,0,110.0
3919,197144,0,0,0,0,110.0
3920,197144,0,0,0,0,110.0
3921,197144,0,0,0,0,110.0
3922,197144,0,0,0,0,110.0
3923,197144,0,0,0,0,110.0
3924,197144,0,0,0,0,110.0
3925,197144,0,0,0,0,110.0
3926,197144,0,0,0,0,110.0
3927,197144,0,0,0,0,110.0
3928,197144,0,0,0,0,110.0
3929,197144,0,0,0,0,110.0
3930,197144,0,0,0,0,110.0
3931,197144,0,0,0,0,110.0
3932,197144,0,0,0,0,110.0
3933,197144,0,0,0,0,110.0
3934,197144,0,0,0,0,110.0
3935,197144,0,0,0,0,110.0
3936,197143,0,1,0,0,110.0
3937,197143,0,1,0,0,110.0
3938,197143,0,1,0,0,110.0
3939,197143,0,1,0,0,110.0
3940,197143,0,1,0,0,110.0
3941,197143,0,1,0,0,110.0
3942,197143,0,1,0,0,110.0
3943,197143,0,1,0,0,110.0
3944,197143,0,1,0,0,110.0
3945,197143,0,1,0,0,110.0
3946,197143,0,1,0,0,110.0
3947,197143,0,1,0,0,110.0
3948,197143,0,1,0,0,110.0
3949,197143,0,1,0,0,110.0
3950,197143,0,1,0,0,110.0
3951,197143,0,1,0,0,110.0
3952,197143,0,1,0,0,110.0
3953,197143,0,1,0,0,110.0
3954,197143,0,1,0,0,110.0
3955,197143,0,1,0,0,110.0
3956,197143,0,1,0,0,110.0
3957,197143,0,1,0,0,110.0
3958,197143,0,1,0,0,110.0
3959,197143,0,1,0,0,110.0
3960,197142,0,1,0,0,110.0
3961,197142,0,1,0,0,110.0
3962,197142,0,1,0,0,110.0
3963,197142,0,1,0,0,110.0
3964,197142,0,1,0,0,110.0
3965,197142,0,1,0,0,110.0
3966,197142,0,1,0,0,110.0
3967,197142,0,1,0,0,110.0
3968,197142,0,1,0,0,110.0
3969,197142,0,1,0,0,110.0
3970,197142,0,1,0,0,110.0
3971,197142,0,1,0,0,110.0
3972,197142,0,1,0,0,110.0
3973,197142,0,1,0,0,110.0
3974,197142,0,1,0,0,110.0
3975,197142,0,1,0,0,110.0
3976,197142,0,1,0,0,110.0
3977,197142,0,1,0,0,110.0
3978,197142,0,1,0,0,110.0
3979,197142,0,1,0,0,110.0
3980,197142,0,1,0,0,110.0
3981,197142,0,1,0,0,110.0
3982,197142,0,1,0,0,110.0
3983,197142,0,1,0,0,110.0
3984,197141,0,1,0,0,110.0
3985,197141,0,1,0,0,110.0
3986,197141,0,1,0,0,110.0
3987,197141,0,1,0,0,110.0
3988,197141,0,1,0,0,110.0
3989,197141,0,1,0,0,110.0
3990,197141,0,1,0,0,110.0
3991,197141,0,1,0,0,110.0
3992,197141,0,1,0,0,110.0
3993,197141,0,1,0,0,110.0
3994,197141,0,1,0,0,110.0
3995,197141,0,1,0,0,110.0
3996,197141,0,1,0,0,110.0
3997,197141,0,1,0,0,110.0
3998,197141,0,1,0,0,110.0
3999,197141,0,1,0,0,110.0
4000,197141,0,1,0,0,110.0
4001,197141,0,1,0,0,110.0
4002,197141,0,1,0,0,110.0
4003,197141,0,1,0,0,110.0
4004,197141,0,1,0,0,110.0
4005,197141,0,1,0,0,110.0
4006,197141,0,1,0,0,110.0
4007,197141,0,1,0,0,110.0
4008,197141,0,0,0,0,110.0
4009,197141,0,0,0,0,110.0
4010,197141,0,0,0,0,110.0
4011,197141,0,0,0,0,110.0
4012,197141,0,0,0,0,110.0
4013,197141,0,0,0,0,110.0
4014,197141,0,0,0,0,110.0
4015,197141,0,0,0,0,110.0
4016,197141,0,0,0,0,110.0
4017,197141,0,0,0,0,110.0
4018,197141,0,0,0,0,110.0
4019,197141,0,0,0,0,110.0
4020,197141,0,0,0,0,110.0
4021,197141,0,0,0,0,110.0
4022,197141,0,0,0,0,110.0
4023,197141,0,0,0,0,110.0
4024,197141,0,0,0,0,110.0
4025,197141,0,0,0,0,110.0
